Cadmium Sulfide (CdS) wurtzite n(o), Bond
W. L. Bond. Measurement of the refractive indices of several crystals , J. Appl. Phys. 36, 1674-1677 (1965)
um
n
0.80	2.6448	0
0.90	2.5826	0
1.00	2.5502	0
1.20	2.5132	0
1.40	2.4929	0
1.60	2.4818	0
1.80	2.4732	0
2.00	2.4682	0
2.20	2.4642	0
2.40	2.4612	0
2.60	2.4590	0
2.80	2.4562	0
3.00	2.4522	0
3.20	2.4532	0
3.40	2.4518	0
3.60	2.4509	0
3.80	2.4498	0
4.00	2.4491	0
